#60 mg/ml nominal mit FF 1 und 2 mg/ml		
#q	S(q)	deltaS(q)
0.10396065	0.999624358	0.028650428
0.10409135	1.037397387	0.030854106
0.10422205	0.979897359	0.027868749
0.10435275	1.046873638	0.031694238
0.10448344	1.032380067	0.030716577
0.10461414	0.997051579	0.029207825
0.10474484	1.000978743	0.029283484
0.10487554	1.019231405	0.030565767
0.10500623	1.002272024	0.029910045
0.10513693	0.981729841	0.028609139
0.10526763	1.015508522	0.032025727
0.10539832	1.03936786	0.032235878
0.10552902	0.971008369	0.028218405
0.10565972	0.967478461	0.028257929
0.10579042	0.977964317	0.0299302
0.10592111	1.061296425	0.034087365
0.10605181	0.964596879	0.028242833
0.10618251	1.018660666	0.031560378
0.10631321	1.045208475	0.033441914
0.1064439	1.007656859	0.031115055
0.1065746	0.94794299	0.027809483
0.1067053	0.975858033	0.029597384
0.106836	0.947591125	0.028065461
0.10696669	0.948354374	0.02826536
0.10709739	0.950977833	0.028665242
0.10722809	1.037764884	0.034505966
0.10735878	1.078966052	0.037993236
0.10748948	1.008063655	0.033085246
0.10762018	1.009664063	0.034010289
0.10775088	1.017687744	0.034907149
0.10788157	1.007276564	0.034137594
0.10801227	0.993007746	0.033685359
0.10814297	0.911966674	0.028698486
0.10827367	1.023390947	0.036163397
0.10840436	1.004552547	0.035601632
0.10853506	1.040137439	0.037761633
0.10866576	1.015428362	0.036254812
0.10879646	1.007493601	0.036065287
0.10892715	0.955426541	0.032780087
0.10905785	1.038826343	0.039391948
0.10918855	0.984048726	0.035049337
0.10931924	1.028440006	0.038528516
0.10944994	1.01965707	0.038239075
0.10958064	0.983800435	0.035906211
0.10971134	0.97910967	0.03588237
0.10984203	1.00789195	0.038302684
0.10997273	1.000934848	0.038111927
0.11010343	1.062057025	0.043475222
0.11023413	0.972834189	0.036118453
0.11036482	0.983630074	0.039187443
0.11049552	0.968861573	0.038031225
0.11062622	1.039894293	0.042363408
0.11075691	1.002688783	0.040338746
0.11088761	0.977496095	0.037893576
0.11101831	0.979896573	0.038586676
0.11114901	0.948446407	0.036158409
0.1112797	0.961517799	0.037369691
0.1114104	0.968149042	0.040061221
0.1115411	1.000788212	0.040606388
0.1116718	0.946041128	0.038346494
0.11180249	1.059728136	0.046259543
0.11193319	0.954354094	0.037647439
0.11206389	1.035366632	0.044954047
0.11219459	1.059809119	0.046081671
0.11232528	1.039564903	0.045901377
0.11245598	1.041187975	0.044544865
0.11258668	1.096913286	0.04922935
0.11271737	1.008875686	0.041611328
0.11284807	1.048084656	0.04521606
0.11297877	0.983579122	0.040901257
0.11310947	1.099918919	0.049762327
0.11324016	0.998142943	0.040953084
0.11337086	0.953387219	0.037497329
0.11350156	0.946181657	0.037046685
0.11363226	0.974190049	0.039057095
0.11376295	1.01858084	0.042700692
0.11389365	1.008664738	0.04167781
0.11402435	1.056629215	0.047610905
0.11415504	1.023921594	0.043668042
0.11428574	0.935638272	0.037607856
0.11441644	0.929914026	0.0357652
0.11454714	0.958585674	0.038300009
0.11467783	0.892091092	0.033191159
0.11480853	1.016905983	0.043233605
0.11493923	0.993547947	0.041150351
0.11506993	0.967006215	0.039281062
0.11520062	0.949468703	0.037865004
0.11533132	0.998301393	0.041890527
0.11546202	0.904408421	0.03492697
0.11559272	1.111054193	0.052427372
0.11572341	0.936717004	0.037703234
0.11585411	1.034603959	0.045992107
0.11598481	1.044228415	0.046640286
0.1161155	1.028024462	0.045757125
0.1162462	0.98786103	0.042414091
0.1163769	1.061014221	0.048597898
0.1165076	1.002174454	0.045348987
0.11663829	0.974458085	0.043365991
0.11676899	1.074281246	0.050436503
0.11689969	0.96602611	0.041380216
0.11703039	1.061177108	0.048974814
0.11716108	1.005203331	0.046258661
0.11729178	1.005272537	0.046372381
0.11742248	0.998229061	0.045774189
0.11755317	1.053732762	0.049111748
0.11768387	0.95915803	0.042436437
0.11781457	0.993092695	0.04367029
0.11794527	1.000888464	0.044733311
0.11807596	1.032317895	0.047680339
0.11820666	1.080478335	0.05278772
0.11833736	1.035282414	0.050218635
0.11846806	0.979195235	0.042969667
0.11859875	0.945990396	0.040566842
0.11872945	1.088623939	0.052858499
0.11886015	0.989030663	0.046268164
0.11899085	1.004914512	0.045882213
0.11912154	1.04432779	0.049255234
0.11925224	1.087424493	0.05373867
0.11938294	0.914485164	0.03790952
0.11951363	0.995685974	0.045391102
0.11964433	1.037855763	0.049481713
0.11977503	1.037928225	0.051818968
0.11990573	1.027412768	0.050990614
0.12003642	1.01161997	0.047444917
0.12016712	0.982875658	0.044637623
0.12029782	1.073030593	0.053025579
0.12042852	1.008917523	0.04790727
0.12055921	0.946437647	0.041856311
0.12068991	1.002757502	0.04729991
0.12082061	0.991247974	0.045827683
0.12095131	0.953864254	0.044576199
0.121082	0.897359885	0.037630572
0.1212127	0.981430847	0.0456587
0.1213434	1.052565419	0.05234886
0.12147409	0.968232446	0.044551572
0.12160479	0.951469479	0.043462436
0.12173549	0.996700017	0.047310207
0.12186619	0.966543658	0.045035456
0.12199688	1.032131478	0.05140992
0.12212758	1.102427163	0.058520562
0.12225828	0.959245463	0.044407254
0.12238898	0.921004335	0.041316183
0.12251967	1.07357336	0.055541844
0.12265037	1.05633576	0.05468475
0.12278107	0.994038069	0.048212708
0.12291176	1.009653566	0.050354114
0.12304246	0.945477889	0.044396932
0.12317316	0.94822476	0.044655339
0.12330386	0.994107259	0.049254571
0.12343455	0.958130543	0.045968701
0.12356525	1.013971024	0.051624258
0.12369595	0.993091778	0.04936674
0.12382665	1.009639996	0.050934916
0.12395734	0.99412926	0.050050829
0.12408804	0.99650106	0.050206458
0.12421874	0.96562159	0.048754225
0.12434944	1.083130641	0.059471195
0.12448013	0.976246279	0.04820144
0.12461083	0.957217801	0.047101632
0.12474153	1.099376832	0.061769238
0.12487222	1.007842099	0.051962912
0.12500292	0.957158865	0.047265977
0.12513362	1.050140395	0.059983994
0.12526432	0.972525311	0.049451676
0.12539501	0.965605571	0.049186967
0.12552571	0.981975897	0.049759218
0.12565641	0.930183612	0.04576057
0.12578711	0.872866523	0.04025977
0.1259178	1.099332951	0.063505838
0.1260485	1.094163305	0.063441988
0.1261792	1.080560784	0.061134605
0.12630989	0.926428153	0.046069901
0.12644059	0.89636737	0.043476512
0.12657129	1.083583033	0.062661115
0.12670199	1.025159139	0.056575818
0.12683268	0.963363452	0.049458918
0.12696338	1.155302702	0.071669654
0.12709408	1.023346494	0.056952573
0.12722478	1.075495375	0.062240507
0.12735547	1.056105445	0.061102604
0.12748617	0.938623601	0.048227405
0.12761687	1.049939017	0.060078041
0.12774757	1.061509279	0.061691765
0.12787826	1.07197617	0.06283637
0.12800896	1.020027718	0.057935373
0.12813966	1.130968853	0.070637167
0.12827035	0.970464349	0.052020481
0.12840105	0.905011971	0.045739093
0.12853175	1.03467648	0.060206413
0.12866245	1.076077337	0.068109931
0.12879314	1.037215454	0.060856491
0.12892384	1.023709394	0.059076652
0.12905454	1.071073544	0.064518258
0.12918524	1.091842	0.070222357
0.12931593	1.038504457	0.061056428
0.12944663	1.016502601	0.058725544
0.12957733	1.006026284	0.057550468
0.12970802	0.924608817	0.048790519
0.12983872	1.074795278	0.065834682
0.12996942	1.044425165	0.06261774
0.13010012	0.964289736	0.053603795
0.13023081	0.948225594	0.052197217
0.13036151	0.909032795	0.048307108
0.13049221	1.00000172	0.057986844
0.13062291	0.949320881	0.052432686
0.1307536	1.053668468	0.064809239
0.1308843	1.045280467	0.064322875
0.131015	1.044268077	0.063210131
0.1311457	0.982068907	0.056543223
0.13127639	1.004546654	0.059426991
0.13140709	0.977382214	0.056504575
0.13153779	0.911310089	0.048724301
0.13166848	0.979952909	0.059413801
0.13179918	1.081818845	0.072381291
0.13192988	1.10283258	0.07297312
0.13206058	0.94912172	0.054301146
0.13219127	1.098278652	0.072804988
0.13232197	0.980442949	0.057662507
0.13245267	1.014389215	0.061729798
0.13258337	0.934224066	0.052594569
0.13271406	0.927967154	0.052183524
0.13284476	1.047310402	0.066931216
0.13297546	1.034717439	0.06847544
0.13310616	1.107761315	0.074732678
0.13323685	0.972791936	0.057564274
0.13336755	1.021563659	0.063733149
0.13349825	0.93788496	0.054421969
0.13362894	1.042742051	0.06663959
0.13375964	1.054235785	0.070849702
0.13389034	1.128217626	0.078984957
0.13402104	1.039627739	0.069754016
0.13415173	1.178994382	0.086301347
0.13428243	1.127034477	0.080311196
0.13441313	1.23310109	0.094026236
0.13454383	1.049145306	0.068617605
0.13467452	1.04692838	0.06792634
0.13480522	1.128759578	0.080050372
0.13493592	1.125882689	0.080125685
0.13506661	0.897135019	0.050563701
0.13519731	0.91327298	0.0531064
0.13532801	0.994687798	0.062290413
0.13545871	0.871777286	0.04838975
0.1355894	0.955095761	0.058340105
0.1357201	1.076575735	0.073599479
0.1358508	0.925560672	0.054554524
0.1359815	1.005859783	0.064644787
0.13611219	1.038205091	0.068150243
0.13624289	1.160624315	0.086597676
0.13637359	1.07487027	0.074024531
0.13650429	1.033569912	0.071556064
0.13663498	1.165300911	0.087858181
0.13676568	1.052388528	0.072237308
0.13689638	0.931955963	0.05647437
0.13702707	0.941480207	0.057296804
0.13715777	0.984782406	0.062901311
0.13728847	1.205613087	0.095127196
0.13741917	1.016051439	0.067724651
0.13754986	0.986861934	0.06409057
0.13768056	0.990252557	0.065090488
0.13781126	1.002858479	0.066624838
0.13794196	0.940600099	0.058703935
0.13807265	1.063760264	0.075498141
0.13820335	1.092772387	0.0787769
0.13833405	0.988669504	0.06517161
0.13846474	1.176314094	0.092135431
0.13859544	1.049407555	0.072759816
0.13872614	1.044786175	0.072898079
0.13885684	1.03388825	0.071595618
0.13898753	0.895051645	0.056450943
0.13911823	0.872691401	0.051908274
0.13924893	1.038196641	0.073235521
0.13937963	1.093667676	0.08117298
0.13951032	1.035883772	0.072334069
0.13964102	1.318540728	0.118476441
0.13977172	1.039995429	0.073248801
0.13990242	0.951746434	0.06185068
0.14003311	1.0866428	0.080370206
0.14016381	0.923153594	0.058339687
0.14029451	0.946865075	0.061522805
0.1404252	0.948806913	0.061795098
0.1405559	0.973453752	0.068309754
0.1406866	0.948499773	0.062484823
0.1408173	0.912458031	0.056921511
0.14094799	1.012510341	0.07054398
0.14107869	0.967571743	0.067607873
0.14120939	1.004114324	0.07061347
0.14134009	1.124345312	0.087487285
0.14147078	0.91678333	0.058030082
0.14160148	0.928756619	0.060005734
0.14173218	1.005314757	0.071381291
0.14186287	1.065449402	0.078487723
0.14199357	1.024826568	0.0733515
0.14212427	0.972890563	0.066338796
0.14225497	1.141357532	0.092027655
0.14238566	1.0338902	0.075645767
0.14251636	0.923306922	0.060847131
0.14264706	0.960988378	0.065665137
0.14277776	0.891622354	0.055953454
0.14290845	1.094842002	0.084716793
0.14303915	0.966105215	0.066274104
0.14316985	0.969148313	0.066745557
0.14330055	0.927932443	0.06130492
0.14343124	1.005682116	0.072650119
0.14356194	1.002192156	0.070846043
0.14369264	0.921446017	0.060264437
0.14382333	0.974496235	0.071457202
0.14395403	1.03065888	0.076699175
0.14408473	1.01453417	0.074408273
0.14421543	0.803483444	0.046659543
0.14434612	0.824143444	0.049009756
0.14447682	0.81798683	0.048711328
0.14460752	0.996954471	0.074735125
0.14473822	0.956099764	0.066667831
0.14486891	0.922870909	0.062088961
0.14499961	1.150988677	0.096071219
0.14513031	0.944843413	0.066089256
0.14526101	0.964597172	0.068454886
0.1453917	1.125182209	0.093270658
0.1455224	1.042247541	0.079138694
0.1456531	1.159775281	0.098897066
0.14578379	1.07426435	0.085207396
0.14591449	1.112922534	0.091653404
0.14604519	0.861829881	0.05558622
0.14617589	0.944458201	0.066023361
0.14630658	0.8848186	0.057982957
0.14643728	0.958159524	0.068336649
0.14656798	0.84774445	0.053246205
0.14669868	1.125083045	0.0947336
0.14682937	0.98120968	0.072295786
0.14696007	0.950061513	0.067356437
0.14709077	1.122068025	0.09423713
0.14722146	1.076158904	0.086314628
0.14735216	0.915754215	0.069423904
0.14748286	0.971932601	0.077517337
0.14761356	1.065672823	0.085602787
0.14774425	0.907016968	0.061692492
0.14787495	1.09384658	0.091106857
0.14800565	0.945006911	0.067981575
0.14813635	1.004334652	0.076420494
0.14826704	0.946653306	0.067096064
0.14839774	0.868040689	0.056924389
0.14852844	1.000397341	0.076753091
0.14865914	1.051331643	0.085264806
0.14878983	0.953863677	0.073413708
0.14892053	0.945294868	0.071170828
0.14905123	1.005801906	0.077628894
0.14918192	0.906570226	0.063104501
0.14931262	1.05421934	0.086075866
0.14944332	1.089538074	0.095961843
0.14957402	0.995471581	0.077289868
0.14970471	1.008142861	0.078679438
0.14983541	1.076881175	0.089990453
0.14996611	0.963750426	0.072644093
0.15009681	1.059596957	0.086957424
0.1502275	1.148346043	0.101924385
0.1503582	0.940823833	0.069007067
0.1504889	0.949341641	0.070161012
0.15061959	0.962565952	0.072174133
0.15075029	0.910731363	0.065394838
0.15088099	0.982986728	0.075673518
0.15101169	1.169600872	0.112282181
0.15114238	0.991026873	0.076832538
0.15127308	1.087934467	0.093634234
0.15140378	0.953428687	0.071628647
0.15153448	0.940306004	0.070796965
0.15166517	1.008723712	0.080559548
0.15179587	0.974243057	0.080143449
0.15192657	1.044245569	0.08681898
0.15205727	1.000662704	0.079463267
0.15218796	0.925317351	0.068025641
0.15231866	0.994110087	0.079477919
0.15244936	1.0276109	0.083856199
0.15258005	0.932142359	0.069866394
0.15271075	1.196305526	0.115589626
0.15284145	1.013560345	0.082736713
0.15297215	1.111556119	0.099095967
0.15310284	1.015639931	0.082787042
0.15323354	0.978883047	0.077139188
0.15336424	1.073819324	0.094876165
0.15349494	0.883587883	0.063728266
0.15362563	0.98626802	0.079151076
0.15375633	1.051113042	0.089600987
0.15388703	0.925178434	0.069455821
0.15401772	1.018247554	0.085038905
0.15414842	1.026349952	0.085115534
0.15427912	0.943375928	0.073450813
0.15440982	0.97222791	0.078224471
0.15454051	0.96494952	0.075534368
0.15467121	1.238327047	0.125231928
0.15480191	0.94877558	0.073951969
0.15493261	0.975662002	0.07896772
0.1550633	0.894324366	0.065667566
0.155194	0.977837864	0.079020961
0.1553247	1.015993666	0.085323944
0.1554554	1.176968089	0.11548913
0.15558609	0.914762769	0.06988375
0.15571679	1.024773996	0.087928375
0.15584749	0.913748498	0.072208764
0.15597818	0.980512408	0.080907665
0.15610888	1.167369836	0.114258192
0.15623958	1.140686376	0.109821336
0.15637028	1.225481664	0.124937672
0.15650097	0.946081312	0.07461256
0.15663167	1.176499118	0.115569506
0.15676237	1.039251562	0.091768967
0.15689307	1.11709805	0.109971595
0.15702376	0.98990951	0.087609949
0.15715446	1.043809764	0.096605898
0.15728516	0.917434271	0.071986557
0.15741586	1.19375229	0.122286931
0.15754655	1.080197569	0.100056488
0.15767725	0.940055442	0.076104902
0.15780795	1.040809151	0.093889709
0.15793864	0.901108299	0.069933474
0.15806934	0.911207481	0.071425279
0.15820004	1.019891397	0.089998472
0.15833074	0.992962209	0.085338569
0.15846143	0.992422509	0.08556491
0.15859213	1.076604942	0.100316028
0.15872283	0.959294959	0.079921345
0.15885353	1.156003898	0.115740805
0.15898422	0.994266287	0.086483431
0.15911492	1.202546794	0.12635638
0.15924562	1.01522938	0.090441282
0.15937631	0.988883994	0.086413533
0.15950701	1.022949215	0.091506925
0.15963771	0.989427953	0.086807528
0.15976841	1.060157378	0.099704143
0.1598991	1.061745251	0.099534935
0.1600298	1.054591272	0.098035256
0.1601605	1.032597294	0.098592784
0.1602912	1.09670083	0.10720832
0.16042189	1.069676218	0.10278273
0.16055259	0.903173025	0.071417206
0.16068329	1.297269824	0.150450932
0.16081399	1.130844123	0.120211201
0.16094468	1.001109935	0.088833787
0.16107538	1.097002192	0.107812925
0.16120608	0.877168817	0.068504217
0.16133677	0.914318855	0.078422212
0.16146747	1.229704631	0.136161412
0.16159817	0.960234281	0.083325605
0.16172887	0.997102442	0.094047236
0.16185956	1.250474955	0.141099505
0.16199026	1.030256387	0.095585783
0.16212096	0.949369356	0.081770244
0.16225166	1.005445244	0.090876947
0.16238235	1.023636359	0.099754495
0.16251305	1.000883366	0.091388316
0.16264375	0.979582189	0.086677934
0.16277444	1.058519491	0.105735519
0.16290514	1.040972479	0.09956953
0.16303584	0.993708239	0.090097882
0.16316654	1.012456387	0.095156985
0.16329723	0.96841329	0.086683407
0.16342793	0.920989512	0.07968633
0.16355863	0.884938799	0.072345633
0.16368933	0.898719953	0.074906399
0.16382002	0.920248918	0.077794775
0.16395072	1.015667222	0.097139494
0.16408142	1.012900894	0.095795031
0.16421212	0.84388949	0.067170041
0.16434281	0.87611471	0.072567783
0.16447351	0.923307212	0.079967054
0.16460421	0.979829375	0.09062764
0.1647349	1.091867484	0.112595591
0.1648656	0.943219378	0.084570248
0.1649963	1.289129953	0.155248874
0.165127	1.069488184	0.108377483
0.16525769	0.919408197	0.080242657
0.16538839	1.046366589	0.105237544
0.16551909	1.221959791	0.141934404
0.16564979	0.953244656	0.086711812
0.16578048	1.045587804	0.105109316
0.16591118	0.910098773	0.080109278
0.16604188	1.046086146	0.104893296
0.16617257	0.963292598	0.089292876
0.16630327	0.966622153	0.09033956
0.16643397	0.994184762	0.09578687
0.16656467	1.213330587	0.14248797
0.16669536	0.953658529	0.091387045
0.16682606	1.12815911	0.123918765
0.16695676	0.987062745	0.095146259
0.16708746	1.053905034	0.112967006
0.16721815	0.908861595	0.080551554
0.16734885	1.057866604	0.111051687
0.16747955	1.079294074	0.115882188
0.16761025	1.015339569	0.102062727
0.16774094	0.973824456	0.093711813
0.16787164	1.12172814	0.124237161
0.16800234	1.069195375	0.111998343
0.16813303	0.922371787	0.084224665
0.16826373	0.864901698	0.0741167
0.16839443	0.806125379	0.064426215
0.16852513	1.099345618	0.120338662
0.16865582	1.053622239	0.112181818
0.16878652	1.114696492	0.125204647
0.16891722	1.184340496	0.141143936
0.16904792	0.86205955	0.075023382
0.16917861	0.764720696	0.059120635
0.16930931	0.962628116	0.093958626
0.16944001	0.89518759	0.081337377
0.16957071	1.081991732	0.120716558
0.1697014	1.046445693	0.111269394
0.1698321	0.95020239	0.091833041
0.1699628	1.083830576	0.121197784
0.17009349	0.993696802	0.101232508
0.17022419	1.112685585	0.127839974
0.17035489	1.023728835	0.108030185
0.17048559	0.819685686	0.069469619
0.17061628	1.000230495	0.103672667
0.17074698	1.312630123	0.177557093
0.17087768	1.209980478	0.153611151
0.17100838	0.873273652	0.079039077
0.17113907	1.116494323	0.13465561
0.17126977	1.173877958	0.144586576
0.17140047	1.115679767	0.136595133
0.17153116	1.497114167	0.235331206
0.17166186	1.071274947	0.119917183
0.17179256	1.038351016	0.117976292
0.17192326	1.003052858	0.105592839
0.17205395	1.020614287	0.111359914
0.17218465	0.899362291	0.086345907
0.17231535	1.025436884	0.1125219
0.17244605	0.888938053	0.083468425
0.17257674	0.901181636	0.086956283
0.17270744	0.846731874	0.07723431
0.17283814	1.055812653	0.11877442
0.17296884	0.856374606	0.079539902
0.17309953	1.09145886	0.127807304
0.17323023	0.846432232	0.078095645
0.17336093	1.044260227	0.11803043
0.17349162	1.024704722	0.118026511
0.17362232	1.11326724	0.133593041
0.17375302	0.924609854	0.091736547
0.17388372	1.162373107	0.147117171
0.17401441	1.081175216	0.133266767
0.17414511	1.057923806	0.122282289
0.17427581	0.933816295	0.099567106
0.17440651	0.867315582	0.085813617
0.1745372	0.957705119	0.100520296
0.1746679	1.071904025	0.128138472
0.1747986	0.990083999	0.10787032
0.17492929	1.487535277	0.245267384
0.17505999	0.95721458	0.102277202
0.17519069	0.859852863	0.081762911
0.17532139	0.934639057	0.096786842
0.17545208	0.949615111	0.100597526
0.17558278	1.216770718	0.16566549
0.17571348	1.044267685	0.121561879
0.17584418	0.93910389	0.098336978
0.17597487	1.047613379	0.125090871
0.17610557	0.910011155	0.092946088
0.17623627	0.917368996	0.09520832
0.17636697	0.817372136	0.075984152
0.17649766	0.959704305	0.104885456
0.17662836	1.023886937	0.119541364
0.17675906	1.055349933	0.125904514
0.17688975	0.990429843	0.115603904
0.17702045	0.976905832	0.108891483
0.17715115	0.800835543	0.072706504
0.17728185	0.82572158	0.078452642
0.17741254	1.107121465	0.14230131
0.17754324	1.325513935	0.202602619
0.17767394	1.179460942	0.162329968
0.17780464	1.08769158	0.136402013
0.17793533	0.951506746	0.105560896
0.17806603	1.471255551	0.253170409
0.17819673	0.988015198	0.113564651
0.17832743	1.006105151	0.119921935
0.17845812	0.905999014	0.096369891
0.17858882	1.153622057	0.156816825
0.17871952	0.968713954	0.111483551
0.17885021	1.024358654	0.123418381
0.17898091	1.034507166	0.131816811
0.17911161	1.126883148	0.158023564
0.17924231	0.925480104	0.100981695
0.179373	1.053269711	0.135287085
0.1795037	1.046326815	0.131340296
0.1796344	0.96656955	0.110856854
0.1797651	1.161605254	0.164108992
0.17989579	0.834148545	0.08624876
0.18002649	0.93054614	0.105025243
0.18015719	1.292207301	0.202756753
0.18028788	1.024791896	0.128291995
0.18041858	1.050599665	0.135046944
0.18054928	1.215621905	0.181445928
0.18067998	0.895499526	0.097768867
0.18081067	0.894514628	0.09936377
0.18094137	1.039314217	0.137199304
0.18107207	1.133200213	0.16493881
0.18120277	1.173618197	0.180923408
0.18133346	1.000285886	0.128337433
0.18146416	0.993510216	0.128714203
0.18159486	0.922131683	0.11087526
0.18172556	0.852305119	0.096723547
0.18185625	0.781349212	0.08153445
0.18198695	0.785967165	0.081816894
0.18211765	1.232334942	0.207281291
0.18224834	1.166389223	0.184774139
0.18237904	1.478541751	0.297328109
0.18250974	1.142458285	0.179969265
0.18264044	1.019305004	0.149869844
0.18277113	0.976576769	0.133191056
0.18290183	1.188750882	0.19881141
0.18303253	0.775287326	0.083423638
0.18316323	0.857508199	0.10415112
0.18329392	0.765358433	0.083432604
0.18342462	0.911696509	0.118765923
0.18355532	1.050167077	0.160164168
0.18368601	1.217768114	0.213990628
0.18381671	0.868028316	0.107660904
0.18394741	0.779910288	0.088625363
0.18407811	0.763829436	0.08509302
0.1842088	0.646684764	0.06097522
0.1843395	1.020383235	0.150853851
0.1844702	0.967051139	0.137052022
0.1846009	0.864269628	0.110422834
0.18473159	0.856592418	0.108115887
0.18486229	0.842239167	0.105062406
0.18499299	0.854962826	0.108218799
0.18512369	0.943132866	0.133475838
0.18525438	0.968580272	0.141796075
0.18538508	0.983547852	0.145007677
0.18551578	0.876641919	0.116939541
0.18564647	0.823131838	0.104455782
0.18577717	1.217381122	0.224863076
0.18590787	1.278180167	0.247960451
0.18603857	1.177367331	0.207568147
0.18616926	0.848349655	0.106414518
0.18629996	1.285606029	0.243155902
0.18643066	0.887659081	0.116970199
0.18656136	1.492606096	0.338847429
0.18669205	0.807265193	0.097320255
0.18682275	0.948758497	0.134839464
0.18695345	0.898406458	0.119927238
0.18708414	0.888819343	0.11671408
0.18721484	0.999672275	0.147517939
0.18734554	1.000458024	0.14650801
0.18747624	0.927295099	0.127691179
0.18760693	0.792485245	0.093725437
0.18773763	1.091621593	0.17693791
0.18786833	1.028352041	0.160783944
0.18799903	0.9550163	0.135127343
0.18812972	1.152256161	0.204669573
0.18826042	1.2031104	0.215405248
0.18839112	1.146839836	0.194819012
0.18852182	0.832886575	0.103455307
0.18865251	0.774846379	0.088747822
0.18878321	1.267673649	0.242154749
0.18891391	1.105994756	0.18211684
0.1890446	0.834733741	0.102984957
0.1891753	1.055567364	0.167819367
0.189306	1.173823516	0.217903844
0.1894367	0.92229589	0.125997108
0.18956739	0.896795721	0.120615413
0.18969809	1.192906973	0.212883881
0.18982879	1.928542921	0.561859141
0.18995949	1.240054724	0.229819613
0.19009018	0.939823745	0.132730646
0.19022088	1.049261351	0.164664514
0.19035158	1.126464367	0.193295046
0.19048228	1.092960462	0.181483883
0.19061297	0.910924655	0.125872458
0.19074367	0.924075943	0.128969788
0.19087437	1.412896358	0.303417476
0.19100506	1.363738364	0.282510819
0.19113576	0.762237679	0.087067354
0.19126646	0.98543778	0.148744622
0.19139716	0.996827607	0.151111987
0.19152785	0.99459076	0.155985521
0.19165855	0.858252784	0.117360512
0.19178925	0.943126255	0.135084979
0.19191995	0.897887493	0.12364911
0.19205064	1.152510993	0.203041647
0.19218134	1.286151738	0.267202345
0.19231204	1.272572074	0.251379995
0.19244273	0.74314264	0.085032506
0.19257343	1.454488542	0.333808595
0.19270413	0.84383138	0.109137739
0.19283483	0.949701575	0.141750027
0.19296552	0.716760075	0.07987354
0.19309622	0.959375631	0.144834311
0.19322692	0.93059912	0.136904459
0.19335762	1.00782488	0.159779781
0.19348831	0.798133486	0.100575253
0.19361901	0.97822118	0.151261397
0.19374971	1.677053303	0.459238398
0.19388041	0.982872348	0.154233259
0.1940111	1.44439263	0.341447251
0.1941418	0.83701554	0.113943855
0.1942725	0.942530307	0.145442229
0.19440319	1.395049564	0.313305114
0.19453389	1.327129393	0.279976212
0.19466459	1.166770895	0.219670085
0.19479529	1.143641453	0.231552441
0.19492598	1.014621298	0.182544136
0.19505668	1.022140907	0.169271535
0.19518738	0.992154224	0.158264575
0.19531808	0.942237403	0.145340222
0.19544877	0.737434177	0.088694631
0.19557947	0.911174086	0.135926794
0.19571017	0.745183008	0.09130984
0.19584086	0.944630337	0.14719563
0.19597156	0.891604428	0.132133831
0.19610226	1.116094017	0.214156947
0.19623296	0.999638125	0.164490229
0.19636365	0.858770787	0.124593983
0.19649435	1.029227851	0.175872279
0.19662505	0.81931679	0.11305412
0.19675575	1.0957818	0.201250459
0.19688644	0.897102514	0.135552499
0.19701714	1.033132427	0.18225955
0.19714784	1.680458058	0.47729635
0.19727854	1.136433173	0.222065482
0.19740923	0.985322099	0.165759507
0.19753993	0.788569644	0.105942432
0.19767063	0.841021996	0.120490405
0.19780132	1.114940684	0.217294364
0.19793202	1.067561314	0.198318292
0.19806272	0.904850852	0.142348947
0.19819342	0.895500612	0.138210317
0.19832411	1.064135615	0.206194179
0.19845481	1.154559681	0.234212926
0.19858551	0.805068319	0.110089263
0.19871621	1.079173714	0.203152719
0.1988469	0.921122436	0.146994567
0.1989776	0.996867384	0.172926027
0.1991083	0.96626114	0.161243443
0.19923899	1.209395736	0.256722848
0.19936969	1.172988225	0.241351599
0.19950039	0.970819438	0.166312712
0.19963109	1.191270099	0.249186141
0.19976178	0.945419923	0.158453583
0.19989248	0.673118292	0.080928207
